"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ko:K00001",11.5101140332341,-0.0432309243219995,0.953054205559928,0.893203702926131,NA
"ko:K00001,ko:K00043",4.89791132792205,-0.206753947076055,1.0349786293355,0.403491878388492,NA
"ko:K00001,ko:K00344",15.4007939741296,-0.374022561580697,1.11622756239177,NA,NA
"ko:K00001,ko:K07119",1.65578925444078,-0.173049247400279,1.03369911203386,0.49924923007037,NA
"ko:K00001,ko:K14446",8.09321876606389,0.34995540203318,1.10026777152272,NA,NA
"ko:K00003",8.83092007858223,0.129205981564769,0.970754457705337,0.706740898556356,NA
"ko:K00004,ko:K00102",11.8192996737278,-0.600908423936809,1.2767607274139,0.0228767453833283,NA
"ko:K00010",0.776391051540445,0.207657989654297,1.04678922030022,0.213015036913826,NA
"ko:K00012",112.20462609925,0.559102295877859,1.21180959200562,0.0855323470414182,0.301960096891175
"ko:K00013",3.79706958798106,-0.175995843607873,1.02625490614853,0.493234578875034,NA
"ko:K00014",3.38684165681068,-0.188949673470356,1.03926292816001,0.345325403523069,NA
"ko:K00015",9.68287404239454,-0.367439551634539,1.05476874145898,0.31999354752534,NA
"ko:K00019",12.2281490150009,-0.425932416442491,1.13259139176838,0.103687533497339,NA
"ko:K00019,ko:K18335",8.26016665634577,-0.506301810677252,1.19283239367783,0.0492460372271636,NA
"ko:K00020",12.5147836564395,-0.0309207716449318,0.945787570788543,0.922024323142826,0.960203384142529
"ko:K00020,ko:K00042",15.1627284524555,-0.188563749034271,0.980894402867289,0.583838491522479,0.766764389649627
"ko:K00023",39.9044638179404,-0.314448529745223,0.97520078044873,0.424894416299344,0.672081419492358
"ko:K00024",91.2385586245177,0.437699181556334,0.970165612684816,0.364396578782072,0.617502301734968
"ko:K00029",20.9181695791389,0.175540390074859,0.95029726901551,NA,NA
"ko:K00031",58.9811633750502,0.0725610590575409,0.905922491357542,0.874802976648737,0.934033702089112
"ko:K00031,ko:K00052,ko:K07246",0,NA,NA,NA,NA
"ko:K00033",4.9377924416847,-0.138150795442067,0.986865332868346,0.709723038843183,NA
"ko:K00034",3.05380480272575,0.221196454283052,1.05402834097263,0.108624794877773,NA
"ko:K00036",17.7154021362387,-0.222129256142685,0.992569006877763,0.513036293226206,0.721978440655195
"ko:K00039",0,NA,NA,NA,NA
"ko:K00040",1.47536837507955,-0.17025483800242,1.03285591366664,0.527006775504537,NA
"ko:K00040,ko:K00045",1.58052610651165,-0.171911659765181,1.03335267822397,0.510377012318201,NA
"ko:K00040,ko:K00045,ko:K19633",0.329303549453969,-0.130759735676334,1.02294347977438,0.942965909954671,NA
"ko:K00042",3.47188548750618,-0.189418358796746,1.03945093753251,0.340752204454819,NA
"ko:K00046",13.8686517993721,-0.045691417834928,0.945834752378166,0.890138235326001,0.945031881737285
"ko:K00052",18.1245275482418,0.279618231210599,1.0427457128373,NA,NA
"ko:K00053",121.39134449537,0.730614296646332,1.16955903598455,0.151630990745177,0.423724379693467
"ko:K00057",0.828150454976475,0.208555484530161,1.0472734736949,0.207237335479984,NA
"ko:K00058",34.2258930295063,0.261802009914308,0.934655390332806,0.557585813326774,0.74790843760898
"ko:K00059",103.246941648058,0.2367792147041,0.919611711301605,0.602786061575302,0.786627164439295
"ko:K00059,ko:K10617",0,NA,NA,NA,NA
"ko:K00064",0,NA,NA,NA,NA
"ko:K00065",0,NA,NA,NA,NA
"ko:K00067",3.77843645083016,0.231113182353967,1.05754582788444,0.0907262977554549,NA
"ko:K00073,ko:K13574",0,NA,NA,NA,NA
"ko:K00074",3.71701254190227,0.15843930104957,1.01143532226099,0.501952324900639,NA
"ko:K00075",9.43648281259541,-0.106520102231893,0.951161553509608,0.77930322703134,NA
"ko:K00075,ko:K01921",8.03570077925426,-0.416507767917915,1.10070374563949,0.210819343699716,NA
"ko:K00077",23.7293320118312,0.544139165823303,1.24825702417983,NA,NA
"ko:K00088,ko:K00364",8.8896014100148,-0.307675948014584,1.02972979952543,0.395962620485925,NA
"ko:K00091",3.31209016439373,0.0149960292625391,0.983329450055519,0.905495193728365,NA
"ko:K00097",6.75669100239953,-0.0924366267421117,0.982992622890605,0.784370272400179,NA
"ko:K00098",73.1327373029057,0.477696136404561,1.14791574998291,NA,NA
"ko:K00099",0,NA,NA,NA,NA
"ko:K00101",5.4576089570009,-0.0180695326644303,0.967814138853804,0.982205802150011,NA
"ko:K00102",0,NA,NA,NA,NA
