"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ko:K00003,ko:K12524",11.2278606815512,-1.13259649957053e-07,0.0014426947598103,0.79576554224411,0.998470308055669
"ko:K00010",1.30837172197358,-2.98575816797241e-08,0.00144269492885615,NA,NA
"ko:K00012",2.50625322304009,-2.37301393776729e-07,0.00144269494261156,NA,NA
"ko:K00013",0.912698514233479,-1.81237639877764e-07,0.00144269501300293,0.594306000009437,0.998470308055669
"ko:K00014",0.928228039864829,-6.52789112200554e-08,0.00144269495027637,NA,NA
"ko:K00019",7.62218199819815,1.07995054841882e-06,0.00144269501521732,0.635157930542236,0.998470308055669
"ko:K00023",12.6376691377447,-6.87914641944432e-08,0.0014426947878291,0.866415651979658,0.998470308055669
"ko:K00024",7.72167468832765,-3.23369976268945e-07,0.00144269482505886,0.450794431927395,0.998470308055669
"ko:K00029",28.9501752514722,-2.10500095479735e-07,0.00144269477242595,0.632243371178387,0.998470308055669
"ko:K00030",22.4710864686238,-1.60682847303727e-07,0.0014426947625711,NA,NA
"ko:K00031",51.2568171074328,-1.62859051722165e-07,0.00144269473264393,0.725024668608242,0.998470308055669
"ko:K00033",4.47407783944869,-1.00425932245268e-07,0.00144269476838412,0.809946626395319,0.998470308055669
"ko:K00036",29.0282401950241,-2.04766492914995e-07,0.0014426948238151,0.615219703766148,0.998470308055669
"ko:K00040,ko:K00045",0.125079996095298,-9.74480615823476e-08,0.00144269499796576,0.905821706369442,0.998470308055669
"ko:K00045",9.55924660711517,-2.91100779131864e-07,0.00144269482956236,0.483203341510544,0.998470308055669
"ko:K00052",29.1282024746326,-3.13544521035545e-07,0.00144269479886157,0.48157963894948,0.998470308055669
"ko:K00053",120.530992731652,-2.43708165214368e-07,0.00144269476199721,0.59340207425107,0.998470308055669
"ko:K00057",0.875559972667089,-1.72795628687682e-07,0.00144269501453319,NA,NA
"ko:K00058",30.7969767399075,-2.11262958610869e-07,0.00144269475592742,0.646159113648724,0.998470308055669
"ko:K00059",43.8574355659665,-1.71205279842536e-07,0.00144269473734462,0.711830981637324,0.998470308055669
