"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ko:K00001",32.0886585604698,-0.279406686614108,0.72641480028735,0.316760266206453,NA
"ko:K00003,ko:K12524",50.3320724568055,-0.0685632611283419,0.660080445996266,0.803611066157874,NA
"ko:K00004",2.58144457494358,-0.180079803148665,0.749596851651097,0.453305079834731,NA
"ko:K00006",2.9880535691804,0.0467473199126743,0.721247637648179,0.72184256688859,NA
"ko:K00012",43.5958410224158,-0.180939960071188,0.683150282653642,0.52303696835765,NA
"ko:K00014",36.5063459693144,-0.283521865139095,0.628276859732783,0.434548304891426,NA
"ko:K00019",15.2749094230899,0.0561896521223926,0.671122876813847,0.833135346630482,NA
"ko:K00020",82.4432994186737,-0.0106881663960842,0.555735445299958,0.972335959110644,NA
"ko:K00025",183.284854058809,-0.0476088692839803,0.524710798703415,0.892314978254552,0.921275390225597
"ko:K00027,ko:K00029",244.146303671202,-0.228709749128029,0.562160000098924,0.538138425018823,0.68861315049802
"ko:K00031",795.176812909798,0.702263258043528,0.905008817705055,0.0974550756670095,0.232392577905154
"ko:K00032,ko:K00090",3.08630024284485,-0.119039931408009,0.738520415212008,0.523233181380873,NA
"ko:K00034,ko:K00059",4.51901642760822,-0.0181403446990248,0.709821079958146,0.893744598484296,NA
"ko:K00039",10.1163769458791,0.208553044962694,0.751245691522565,0.284563357956101,NA
"ko:K00052",17.5011527863448,-0.0991260872608237,0.687321256346317,0.677237759067406,NA
"ko:K00053",128.436319302474,0.361151754755888,0.650142343563506,0.344903845831859,NA
"ko:K00058",136.552353006359,-0.720488947212632,0.716796562349289,0.098547618380819,NA
"ko:K00059",242.171242011443,-0.494752688470685,0.597435039761168,0.214300674752715,0.410270221217413
"ko:K00059,ko:K10617",12.1836529392797,0.0376589094891579,0.703943788893303,0.849534609582981,NA
"ko:K00059,ko:K18335",19.0354865755538,0.213130914976506,0.699920092469964,0.476318615854318,NA
"ko:K00074",11.190752625416,-0.309524114285809,0.772715963608878,0.145689181643201,NA
"ko:K00075",222.001417902265,0.566264308510745,1.0822609385863,0.0121746716921933,0.0670849256508609
"ko:K00077",3.3990990053189,-0.223902675679499,0.764390453401728,0.324571536237352,NA
"ko:K00088",1214.80814896393,1.72743769173874,1.97909669696558,0.0118815636729549,0.0668337956603714
"ko:K00097",22.2995585479291,-0.342503749563218,0.781190979333255,0.172912341965755,NA
"ko:K00099",24.7078396658398,-0.262327919588569,0.734391550071317,0.308953759845617,NA
"ko:K00101",431.785083982828,0.85725688714756,1.68158561813473,0.0102648356836044,0.0589682049909192
"ko:K00103,ko:K00225",3.28907631925932,-0.205034040569259,0.758128201982967,0.35748067759013,NA
"ko:K00104",18.3106658102932,-0.0040522341186186,0.639506009138758,0.985594877441603,NA
"ko:K00104,ko:K10530,ko:K16422",1.89874767965997,-0.134372573076985,0.738719950233003,0.617881862183622,NA
"ko:K00108",68.6344496645946,-0.263635886333001,0.711168041830361,0.368168762721217,NA
"ko:K00111",40.6433132881183,1.69424667244679,1.3933244036455,0.013007228364331,NA
"ko:K00116",904.885457961197,-0.251757127898446,0.555155572974311,0.494840484082663,0.65053757167524
"ko:K00117",169.129723781772,-0.315860561781994,0.569931388492616,0.401147027190848,0.59174966878142
