"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ko:K00001",0,NA,NA,NA,NA
"ko:K00001,ko:K00008",4.33140605924817,-0.131945382981804,1.010584241645,0.397483988952614,NA
"ko:K00001,ko:K00068,ko:K01629",31.7978225407414,-0.678174072110422,1.24585245198342,0.111754506185189,0.257771196365427
"ko:K00003,ko:K12524",302.721352465232,0.846208417880123,0.723665339758292,0.123159491500769,0.272311222825171
"ko:K00004",6.07834238727009,-0.114855969886568,1.00025815999044,0.636207244817678,NA
"ko:K00004,ko:K00008",11.4845172010705,-0.436634520601541,1.11195380654681,0.127663090787391,0.276809138825271
"ko:K00008",36.8140376612515,-1.719043596252,2.56365086883078,0.0192442732901893,0.0773219726104021
"ko:K00009",219.447619991672,-0.989727649448629,1.14048347781727,0.100495905905849,0.241750880945187
"ko:K00012",30.4596676655844,-0.471775897343924,1.02885669232104,0.291020864554405,0.468968469321803
"ko:K00013",386.304776464675,-0.641321958111199,0.819135455494216,0.242254351581562,0.417153806640446
"ko:K00014",20.5144741397256,0.167954895898476,0.947793434398954,0.671839857653684,0.796673266639923
"ko:K00016,ko:K00024",153.389901480288,0.447664856017386,0.885199228480596,0.393840853719575,0.568912682387948
"ko:K00019",15.5688769303089,-0.241874634761417,1.0156454216005,0.42266353820268,0.592998531070343
"ko:K00020",98.8386546344664,-1.65022490304286,1.26463168013994,0.0252409701602139,0.0962419304408154
"ko:K00024",102.426035713441,-1.63508744115145,1.53454221035293,0.0287663639751451,0.104698357195252
"ko:K00031",458.556876340647,0.538057494702088,0.856382991231045,0.324398145329276,0.508199538205664
"ko:K00033",772.300059479453,-0.020730247895122,0.617057278367476,0.960423929658287,0.980542099405228
"ko:K00036",572.178133139888,-0.127627509371272,0.784721031051039,0.791723884810664,0.876062590733651
"ko:K00040,ko:K00045",5.15481675658519,-0.162525652537617,1.0222071886718,0.462678065631857,NA
"ko:K00052",241.077281262295,0.702309073702705,0.955506655682621,0.21148053228834,0.384229621872333
"ko:K00053",555.876082175997,-0.368426256405943,0.789043001616093,0.47540478090071,0.634502262187183
"ko:K00057",371.779743539175,3.58402552214468,1.12966766120387,8.92500639248378e-05,0.00154156268461929
"ko:K00058",202.647701226067,0.218715512511008,0.807379014327212,0.673206301188721,0.796673266639923
"ko:K00059",352.807402662267,0.994892535891156,0.821031065393466,0.090528585449772,0.228050661324032
"ko:K00065",17.2281604310913,-0.172480099437755,0.983899335596635,0.589803583186006,0.730574383150842
"ko:K00067,ko:K01790",448.777422493687,0.534365060797614,0.822151656823053,0.328694784396754,0.511759518484391
"ko:K00074",82.4165326589123,-2.91356356147243,1.46279946095864,0.00280262853788073,0.0203995760526007
"ko:K00075",310.317402248749,1.19478614076716,0.867348194154162,0.0513350576576651,0.160270193364721
"ko:K00088",1954.40359053801,0.980129746612654,0.742975342549054,0.0826070690413944,0.214855045000935
"ko:K00099",71.2851155724536,-0.400126137657321,0.938619209748577,NA,NA
"ko:K00101,ko:K00104",195.393301834568,-0.502532342367975,0.886870507022833,0.337340871973607,0.518736786669978
"ko:K00101,ko:K00467",59.2579074222505,-6.08542928091346,2.33990329319404,1.57525670939008e-05,0.000420443516958637
"ko:K00103",139.972787950303,1.38737704416024,2.27204574570134,0.0236412878602151,0.0917020196930834
"ko:K00104",98.4987669082093,-0.581339771962388,0.905864434597199,0.280903971873901,0.459028210598605
"ko:K00108",137.530814347915,2.42289720259733,1.84818599936339,0.00888595946468009,0.0436893007013438
"ko:K00108,ko:K16873",17.4622598034354,-0.304552906138752,0.981168095922029,0.446814529132412,0.61232162244185
"ko:K00111",405.632121551125,0.0397735089927993,0.787722088831597,0.945720383425013,0.97083566833282
"ko:K00116",467.824134005234,0.530522648373007,0.916016480354743,0.320673834887214,0.504881136107538
"ko:K00121",107.524558622339,0.537365819688095,1.0404704406666,0.261952920938127,0.43439234374503
"ko:K00123",296.487624631247,-2.39871873089108,1.14314394588124,0.00315001066818894,0.021393357689068
"ko:K00128",1517.44662733589,-2.16559811328705,0.858624625779326,0.00139989345224523,0.0125542444797352
"ko:K00128,ko:K00130,ko:K00146",353.440688516802,0.453383615364802,0.859630023808227,0.394838596697434,0.568912682387948
"ko:K00128,ko:K00146",23.6420647159787,-0.807266932548398,1.32271604564614,0.0919849679964443,0.229392439822715
"ko:K00133",178.968715496624,-0.979235076573153,1.07729585634246,NA,NA
"ko:K00134",1522.81941294101,0.58304275504533,0.648869848363258,0.257560810609944,0.430933833871265
"ko:K00135",1387.00628772805,0.688383870235018,0.723056214529033,0.204808313038324,0.37761532716441
"ko:K00135,ko:K00146",9.10391780677115,-0.188194079497045,1.0140888799666,0.46901339942749,0.630412494913928
"ko:K00135,ko:K08324",20.8447690523145,-0.960147486867616,1.88546785326879,0.00196146881816085,0.0158187521234411
"ko:K00138,ko:K18370",3535.05379928945,5.68608027983698,1.14026758187152,3.02175163343515e-08,1.99257857710635e-06
"ko:K00140",1276.74206119557,-1.05782961022254,0.720279346859735,0.0555012959001758,0.166355488513629
"ko:K00141",295.120400875533,-2.51444614696665,1.20471245786887,0.00291974481979137,0.0205671484012197
"ko:K00145",229.848829395165,-0.264026744674121,0.792033595129242,0.600893099700413,0.741851503044232
"ko:K00146,ko:K11947",614.160285762125,-0.727441010005441,0.915409938502984,0.194296416502785,0.366060979663231
"ko:K00147",298.041359832149,0.467598338325309,0.865111545516611,0.381550551211328,0.558378809279241
"ko:K00148",909.195535103831,-2.7968435448009,0.79983535537432,4.44128952716702e-05,0.000972516755787186
"ko:K00151",137.739420713039,-1.37778454249244,1.52701392247045,0.0429939180371384,0.141304357379534
"ko:K00161,ko:K00166",2424.81420208713,-1.05518857449244,0.668718990396786,0.045026463787538,0.146303379437189
