"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ko:K00003,ko:K12524",1146.82801657322,-0.433951157435141,0.452024219767502,0.278386826698524,0.621714662712656
"ko:K00012",393.62383182207,0.0734565446658307,0.760043709936629,0.894393517591689,0.964192697146005
"ko:K00013",438.685722289126,-0.0507781306494331,0.747903213230284,0.912453591976437,0.968529425302421
"ko:K00014",106.594248596116,-0.626493235894321,1.08039501607519,0.201960485151343,0.519669074440808
"ko:K00019",216.529909823627,0.0429765929933067,0.833910425293072,0.93834652605435,0.973824768624259
"ko:K00020",260.174177062753,0.289332288322435,0.684578719965715,0.577292825213009,0.822310432773251
"ko:K00023",942.570319372871,0.384345607357921,0.612820144015937,0.440446257475465,0.771321597845692
"ko:K00024",976.100635227657,1.18071362963009,0.584628049840939,0.0174617496406376,0.0967455235408943
"ko:K00029",899.199385414852,-0.338154513230294,0.476192214210291,0.415337616714485,0.754211404410404
"ko:K00030",1058.36803231396,0.555139258437177,0.437918055096387,0.164123533779765,0.45757781794701
"ko:K00031",1134.16259678249,0.985464943034684,0.471902119127007,0.019512661134161,0.104549320150937
"ko:K00033",193.202194466631,-0.0904306147432514,0.847103037849903,0.839368769220493,0.944455643033016
"ko:K00036",312.214628318684,0.311429928016831,0.666769289066712,0.545211606945403,0.80776537672218
"ko:K00052",261.405683576927,-4.49913997390548,1.02632594317801,7.14847230731092e-07,2.06829132091529e-05
"ko:K00053",2537.0948624424,-1.79672907141984,0.820718418539454,0.00469128226941621,0.0365751467950892
"ko:K00057",152.318663002826,0.125460212900272,0.863017201787308,0.798448605835416,0.930644246096843
"ko:K00058",529.51529463343,0.908030298088877,0.752298202107351,0.107301266245734,0.345807546168181
"ko:K00059",838.69851394532,0.964847292024443,0.530056315555791,0.0347811816253769,0.158895082372775
"ko:K00060",683.820172899874,-0.0213159096663875,0.501065207166551,0.957278126471229,0.981398520209087
"ko:K00065",42.5110734199906,-0.416506313927587,1.12570728786192,0.108923621049754,0.349930628220431
"ko:K00067",49.2258188095513,-0.174522492602911,0.966936209905116,0.614293920629555,0.84553902485553
"ko:K00075",39.8142050703142,0.0676929568067513,0.985678428947555,NA,NA
"ko:K00088",2441.6678060358,1.23079937679881,0.441527637722067,0.00228764739115879,0.0210139227496812
"ko:K00090",186.244379366164,3.15406793419463,1.79827663479588,0.00321427526856409,0.0269999122559384
"ko:K00091,ko:K01784",25.9033026599205,-0.0844258094716991,0.978795621795908,NA,NA
"ko:K00097",111.200863331316,-0.121458467502616,0.911311242592036,0.762946176821432,0.919076290760758
"ko:K00099",210.318511955238,1.50706298853695,1.30948273557988,0.0354790901276516,0.161516697014694
"ko:K00102,ko:K03777",113.684178233331,-1.68210653858904,1.8386586863916,0.0246123908816348,0.126162728062553
"ko:K00108",304.614055619101,-0.0801694344539327,0.773253685195938,0.866209966110742,0.951734494410283
